prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,30,0,Give,14.380608558654785,1,0.019431881606578827,2,0.014830801635980606,",",0.014723635278642178,0,0.011909249238669872,3,0.009824222885072231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9292802093550563
pos,orig,30,1, the,12.03958511352539, names,0.02964736893773079,____,0.017139054834842682, name,0.01411048136651516, value,0.012873630970716476, details,0.012754884548485279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9134745793417096
pos,orig,30,2, city,3.7776143550872803,wide,0.3868873119354248, name,0.1903684139251709, and,0.16195493936538696,'s,0.041161105036735535,’s,0.02870246209204197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19092576764523983
pos,orig,30,3, name,7.379868984222412, of,0.12620536983013153,____,0.10124912858009338, for,0.06469286233186722, and,0.05816632881760597, |,0.05649811029434204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5931882001459599
pos,orig,30,4, only,9.944634437561035, for,0.0874219685792923, from,0.07858959585428238, without,0.06455454975366592, of,0.05723603069782257, |,0.018886899575591087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6933109555393457
pos,orig,30,5,",",5.849413871765137, without,0.37902018427848816, no,0.15555565059185028, in,0.03667629882693291, where,0.017037171870470047,without,0.01698290929198265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39472778514027596
pos,orig,30,6, plain,3.369715690612793, jane,0.5912125706672668,est,0.1418713927268982, without,0.059952281415462494, |,0.023482173681259155, text,0.010912771336734295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17256881017237902
pos,orig,30,7, text,4.884582996368408, without,0.5812234282493591, format,0.030857166275382042, no,0.02895546332001686, |,0.028067704290151596,without,0.022214394062757492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3086818438023329
pos,orig,30,8,.,13.195701599121094, city,0.019099708646535873, location,0.013563484884798527, what,0.013245901092886925, the,0.008419073186814785,Located,0.00789803545922041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9377737967297435
pos,orig,30,9, The,9.096789360046387, city,0.17389890551567078, first,0.0878741443157196, is,0.04283574968576431, location,0.03630703687667847, located,0.01687016151845455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6422140020877123
pos,orig,30,10, capital,2.962728977203369, of,0.4789504408836365, city,0.336550772190094, cities,0.02958289161324501,____,0.02654404379427433,city,0.021753164008259773, is,0.006080701481550932, ____,0.0043246010318398476,_,0.0035306967329233885, and,0.002127324929460883, _____,0.001571055268868804, |,0.0013783948961645365,gem,0.001110656769014895,ization,0.0009571328409947455,X,0.0009193909354507923,isation,0.0009111493709497154, Of,0.0007958623464219272, state,0.0007329401560127735, must,0.0006640236242674291,of,0.0006546266376972198, ______,0.0006382997380569577,0.08022183075081557
pos,orig,30,11, of,8.470993995666504,____,0.20123505592346191, the,0.13852186501026154, ____,0.07220210880041122, state,0.018679186701774597, _____,0.013036157935857773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556325625628233
pos,orig,30,12, Germany,5.931910037994385, is,0.5191020369529724,____,0.06609032303094864,"
",0.019311292096972466, �,0.015077261254191399, has,0.011141792871057987,'s,0.010753756389021873, today,0.010581089183688164,与中国,0.008326518349349499, can,0.007756817154586315, |,0.005757635924965143, ____,0.00525636924430728,"

",0.004568480886518955,",",0.003485348541289568,".
",0.0034291278570890427, and,0.0032733280677348375, -,0.002854656893759966, in,0.002490861574187875, function,0.0023120271507650614, known,0.0021886099129915237,\\x,0.002097271615639329,0.29414539504796267
pos,orig,30,13, is,1.9801181554794312,____,0.8010761737823486,这座城市,0.03771796450018883, ____,0.03496134653687477, city,0.023035913705825806,/is,0.01709624007344246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861123614013195
pos,orig,30,14, called,2.976053237915039,____,0.5336901545524597,这个名字,0.21219660341739655, ____,0.06600657105445862,这座城市,0.046707164496183395, city,0.023388564586639404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11801094189286232
pos,orig,30,15, simply,4.790266036987305,____,0.5917249917984009, ____,0.022682487964630127, name,0.0212129894644022, city,0.01351211592555046, as,0.012909900397062302,这个名字,0.012443399988114834, _____,0.010520968586206436, ',0.010083941742777824, ______,0.008899462409317493, |,0.00889371894299984,city,0.008285305462777615, one,0.00764863658696413, by,0.006736201234161854, a,0.006359953433275223,e,0.005105212330818176, the,0.005013726186007261, __,0.004033343866467476, City,0.0040300218388438225,",",0.003221364924684167, in,0.0030432939529418945,0.233638962963596
pos,orig,31,0,Give,14.335040092468262,1,0.023202821612358093,2,0.018568091094493866,",",0.015329789370298386,0,0.012601664289832115,3,0.010842463001608849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9194551706314087
pos,orig,31,1, the,12.527373313903809,⾏,0.014860630966722965, name,0.013928634114563465, definition,0.013807238079607487,⼀,0.013177823275327682,⽅,0.012923730537295341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9313019430264831
pos,orig,31,2, city,5.444784164428711, and,0.20201753079891205,wide,0.18332506716251373, of,0.09112115204334259, name,0.08379332721233368,'s,0.08227354288101196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357469379901886
pos,orig,31,3, name,6.209069728851318, of,0.20970819890499115,____,0.11223917454481125, |,0.097367063164711, in,0.06658811122179031, for,0.049229852855205536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46486759930849075
pos,orig,31,4, only,9.844218254089355, of,0.11269483715295792, from,0.05877283588051796, for,0.05144986882805824, |,0.040777936577796936, without,0.03498826175928116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7013162598013878
pos,orig,31,5,",",3.841423511505127, no,0.5610809326171875, without,0.17674939334392548, in,0.030525796115398407,without,0.01062729675322771, which,0.009542632848024368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21147394832223654
pos,orig,31,6, plain,6.3604736328125, jane,0.22535841166973114, without,0.10392455011606216,est,0.10089759528636932, |,0.06825314462184906, text,0.051610566675662994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4499557316303253
pos,orig,31,7, text,2.824963331222534, no,0.4391648769378662, without,0.39725443720817566,without,0.018861720338463783, |,0.013838816434144974,",",0.008650807663798332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12222934141755104
pos,orig,31,8,.,13.255635261535645, what,0.02689329721033573, |,0.01687716320157051, the,0.014339631423354149, no,0.013612116686999798, a,0.009379041381180286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9188987500965595
pos,orig,31,9, The,8.516647338867188, city,0.31024304032325745, is,0.034991394728422165, first,0.033256154507398605, |,0.019358428195118904,____,0.013198028318583965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5889529539272189
pos,orig,31,10, capital,1.9458065032958984, city,0.6844926476478577, of,0.19397230446338654, cities,0.033672407269477844,city,0.030369151383638382,____,0.008149189874529839,城市的,0.001848426996730268, ____,0.0018272912129759789, is,0.0017442071111872792, City,0.0013807923533022404, and,0.0011878216173499823, |,0.0010946159018203616,ised,0.0010529058054089546,of,0.0010394060518592596,ization,0.0010183412814512849,isation,0.0008976970566436648,_,0.00058898696443066,City,0.0005745003581978381,城市,0.0003552670532371849, của,0.0003456052509136498, _____,0.00032369716791436076,0.034064737177686766
pos,orig,31,11, of,9.167619705200195,____,0.16702379286289215, the,0.11002957820892334, ____,0.07298622280359268, state,0.033746153116226196, _____,0.01316115166991949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6030531013384461
pos,orig,31,12, Germany,5.646679401397705, is,0.558664083480835,____,0.055404141545295715,"
",0.024641916155815125,'s,0.01150202564895153, |,0.00935639813542366, can,0.008400941267609596, has,0.008216718211770058,"

",0.006042385008186102, ____,0.005904242862015963, �,0.005003827158361673, today,0.004983705468475819,".
",0.00442587910220027,是我的,0.003574943635612726, -,0.002145114354789257,⼤,0.001953886589035392,",",0.0019019210012629628, known,0.001834490685723722,是,0.001734670833684504, in,0.0017046327702701092,是怎样,0.001702803303487599,0.28090127278119326
pos,orig,31,13, is,1.9129809141159058,____,0.8039195537567139, ____,0.06577015668153763,这座城市,0.027484122663736343, ___,0.012317076325416565,/is,0.010009587742388248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08049950283020735
pos,orig,31,14, called,2.13499116897583,____,0.7130321860313416, ____,0.07802823930978775,这个名字,0.07070513069629669,这座城市,0.0360412523150444,什么,0.03204035386443138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07015283778309822
pos,orig,31,15, simply,3.029892921447754,____,0.7378990054130554, ',0.03432123363018036, ____,0.033023033291101456, _____,0.010044110007584095, ______,0.009257798083126545, |,0.006689740810543299, city,0.005026067607104778, as,0.0035939044319093227,“,0.003370431251823902,e,0.0031883465126156807, one,0.0030007383320480585, name,0.0029465039260685444, a,0.0028373459354043007,这个名字,0.0026562614366412163,…,0.0026283487677574158, the,0.002620074898004532," """,0.0025909878313541412,_____,0.0025541288778185844, “,0.0023018079809844494,A,0.0019220536341890693,0.12752807734068483
pos,orig,32,0,Give,14.636221885681152,1,0.027988143265247345,2,0.020273461937904358,",",0.014179468154907227,0,0.011473736725747585,3,0.011275161989033222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9148100279271603
pos,orig,32,1, the,12.489102363586426,⽅,0.04535142704844475, names,0.01239827275276184,�,0.011864975094795227, ____,0.010745805688202381, definition,0.010260126553475857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90937939286232
pos,orig,32,2, city,3.2260165214538574,wide,0.5489251613616943, and,0.13375134766101837,scape,0.09203261882066727, of,0.03742578253149986,'s,0.027987293899059296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15987779572606087
pos,orig,32,3, name,6.3496503829956055, of,0.16303731501102448, in,0.14444443583488464,____,0.102773018181324, |,0.07041915506124496, from,0.05334092676639557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46598514914512634
pos,orig,32,4, only,9.548543930053711, of,0.14785917103290558, from,0.10884644091129303, |,0.04031100124120712, for,0.028856322169303894,:,0.02309197001159191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6510350946336985
pos,orig,32,5,",",0.4606047570705414, no,0.967674732208252, without,0.006797756068408489, in,0.002748879138380289, don,0.0012460805010050535, of,0.0012152328854426742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02031731919851154
pos,orig,32,6, plain,4.346782207489014, jane,0.4360899031162262,est,0.13947351276874542, and,0.04543225094676018, |,0.042438194155693054, text,0.040479324758052826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2960868142545223
pos,orig,32,7, text,0.1145847961306572, no,0.9916976690292358, No,0.001472572679631412,no,0.00097932037897408,(no,0.0009637163602747023,No,0.0007712561637163162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041154653881676495
pos,orig,32,8,.,12.05469036102295, no,0.07587476074695587,不要,0.027903208509087563, what,0.026125865057110786, the,0.024760393425822258, don,0.02020423859357834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8251315336674452
pos,orig,32,9, The,5.82427453994751, city,0.5402979254722595, largest,0.023422984406352043, capital,0.01922227256000042, first,0.016908714547753334,____,0.010661741718649864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3894863612949848
pos,orig,32,10, capital,1.146067500114441, city,0.7949588894844055, of,0.11897648870944977, cities,0.038724157959222794,city,0.03553633764386177,____,0.002491594525054097,城市的,0.0010705357417464256, City,0.0007543675601482391, and,0.00047433882718905807, ____,0.0004223510331939906,城市,0.00040630705188959837,City,0.00040326392627321184, Cities,0.00019791533122770488,cities,0.00017409559222869575,of,0.00016517200856469572, |,0.0001409917458659038, của,0.00013126681733410805, is,0.00012260852963663638,isation,0.0001170128452940844,_,0.00011550720228115097,ised,0.00010863198258448392,0.0045081654825480655
pos,orig,32,11, of,7.858218669891357,____,0.21779672801494598, the,0.12896105647087097, ____,0.10108783841133118, _____,0.02187979966402054, ______,0.016416586935520172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5138579905033112
pos,orig,32,12, Germany,5.368548393249512, is,0.5117859840393066,"
",0.075704425573349,____,0.06686565279960632,"

",0.029887661337852478, |,0.015256362967193127, ____,0.007876629941165447,".
",0.00758499326184392,'s,0.007406814955174923, can,0.0047315312549471855,",",0.003990977071225643, -,0.0038713025860488415, �,0.0036110791843384504, has,0.003276103176176548,是我的,0.0030894591473042965, today,0.002954958938062191,".

",0.002835225546732545,是,0.002172454260289669, ...,0.002144405385479331,柏林,0.002069470239803195, in,0.0017860844964161515,0.2410984238376841
pos,orig,32,13, is,1.0346133708953857,____,0.8966429829597473, ____,0.044818468391895294,这座城市,0.00916166789829731,/is,0.0063390182331204414, ___,0.005631284788250923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03740657772868872
pos,orig,32,14, called,1.1862664222717285,____,0.8617700934410095, ____,0.06440073251724243,什么,0.012498327530920506,这座城市,0.011144095100462437, Berlin,0.005355579312890768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04483117209747434
pos,orig,32,15, simply,1.429104208946228,____,0.8783991932868958, ____,0.03778987377882004, _____,0.006837229244410992, ',0.0057786861434578896, ______,0.00461152195930481,_____,0.0025298907421529293,…,0.002047295216470957,________,0.0016710110940039158,“,0.0012691292213276029, “,0.0011460488894954324, Germany,0.0010291521903127432, as,0.0009792939526960254, one,0.0009759180247783661, __,0.0009029046050272882, Berlin,0.0008909755852073431, by,0.0008747438550926745, ___,0.000871698372066021," """,0.0008669149246998131,这座城市,0.0008549091871827841, |,0.0008277525776065886,0.048845857148990035
pos,orig,33,0,Give,13.919153213500977,1,0.042667943984270096,2,0.02960369922220707,",",0.021911920979619026,0,0.015693748369812965,3,0.015437736175954342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8746849512681365
pos,orig,33,1, the,10.829995155334473,⽅,0.045432619750499725, name,0.04238510876893997, names,0.03069709986448288,⽣,0.025786835700273514, definition,0.023491544649004936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832206791266799
pos,orig,33,2, city,2.542334794998169,wide,0.590357780456543, and,0.16187547147274017,scape,0.08180207759141922, name,0.04153485968708992, of,0.01784137636423111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10658843442797661
pos,orig,33,3, name,5.6237311363220215, in,0.2118934690952301,____,0.12033552676439285, of,0.11895682662725449, |,0.09950121492147446, and,0.05597615987062454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39333680272102356
pos,orig,33,4, only,8.914777755737305, for,0.12063721567392349, of,0.11916559189558029, from,0.06494069844484329, |,0.06096607446670532,:,0.029303161427378654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604987258091569
pos,orig,33,5,",",0.9401826858520508, no,0.9167019724845886, without,0.020736122503876686, in,0.013088302686810493, where,0.00344613054767251, of,0.003172408789396286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0428550629876554
pos,orig,33,6, plain,3.7384979724884033, jane,0.4569718837738037,est,0.10583052784204483, and,0.07833129167556763,唿,0.06626684963703156, |,0.060610946267843246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23198850080370903
pos,orig,33,7, text,0.319973349571228, no,0.9758174419403076, No,0.0034951278939843178, |,0.003139155451208353,(no,0.0016133611788973212,No,0.001336173270829022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014598740264773369
pos,orig,33,8,.,11.268242835998535, no,0.12339611351490021,不要,0.033442992717027664, the,0.03032011352479458, don,0.021025897935032845, |,0.013261119835078716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778553762473166
pos,orig,33,9, The,4.4832634925842285, city,0.6540400385856628, capital,0.013880123384296894, |,0.013300212100148201,____,0.012074865400791168,city,0.010823024436831474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2958817360922694
pos,orig,33,10, capital,1.4115796089172363, city,0.49081358313560486, of,0.4420577883720398,city,0.040475208312273026, cities,0.020260227844119072,____,0.0016359444707632065,城市的,0.0006790744373574853, and,0.0003867493651341647,of,0.00033384806010872126, của,0.00031981567735783756, ____,0.00025605218252167106, City,0.0002146795013686642,城市,0.00020017447241116315, |,0.00016676784434821457,City,0.0001340363669442013, Cities,7.476001337636262e-05,_,6.9289373641368e-05,cities,6.733873306075111e-05,isation,5.40611072210595e-05,ised,4.745007390738465e-05, &,4.689297202276066e-05,0.0017062576844182331
pos,orig,33,11, of,5.160333633422852,____,0.3226702809333801, the,0.25787219405174255, ____,0.0992470383644104, ______,0.015753693878650665, _____,0.014968621544539928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2894881712272763
pos,orig,33,12, Germany,2.8713533878326416, is,0.7285977602005005,"
",0.0453152060508728,____,0.04213184490799904,"

",0.03094976767897606, |,0.012694965116679668,是,0.005292109679430723,'s,0.004772526677697897,是我的,0.004181085154414177, ____,0.003394481260329485,".
",0.0032608346082270145, -,0.0028225230053067207, can,0.0022275398951023817,柏林,0.002209256635978818, �,0.0018770971801131964,",",0.0015229462878778577,".

",0.0014980974374338984,佬,0.0014168248744681478,"?

",0.0013025518273934722,は,0.0011943737044930458, and,0.001139121945016086,0.10219908587168902
pos,orig,33,13, is,0.9068284034729004,____,0.9045767784118652, ____,0.03998975083231926,这座城市,0.008732619695365429,/is,0.008197154849767685, Berlin,0.005089763551950455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03341393265873194
pos,orig,33,14, called,1.6528635025024414,____,0.7534920573234558, Berlin,0.0703926756978035, ____,0.06584373116493225,什么,0.032780054956674576,柏林,0.027079667896032333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05041181296110153
pos,orig,33,15, simply,0.8038090467453003,____,0.914952278137207, ____,0.03544645383954048, ',0.01254102773964405, _____,0.005261238664388657, ______,0.0032923833932727575, Berlin,0.0026742543559521437, “,0.002244311384856701," """,0.0019812854006886482,“,0.00182426068931818, by,0.001581675955094397,_____,0.0010228900937363505, Germany,0.0010158759541809559,…,0.0007434803410433233,________,0.000731711566913873, |,0.0005984033341519535, Deutschland,0.0003422118606977165, as,0.0002908197056967765, ___,0.00028352561639621854,”,0.0002533301303628832,‘,0.00022280661505647004,0.012695775221800432
pos,orig,34,0,Give,11.500285148620605,1,0.09681724011898041,2,0.06063893809914589,",",0.04822193831205368,0,0.02731669507920742,3,0.02714964747428894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7398555409163237
pos,orig,34,1, the,6.547592639923096, step,0.31612810492515564,�,0.07286828756332397,⽣,0.056935328990221024,步,0.03793875500559807, name,0.025571394711732864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49055812880396843
pos,orig,34,2, city,0.8258713483810425,wide,0.8758501410484314,scape,0.06285113096237183, and,0.03586658835411072, name,0.008582095615565777,____,0.004265878815203905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012584165204316378
pos,orig,34,3, name,3.6296377182006836,(s,0.29071056842803955,____,0.184241384267807, in,0.139479398727417, of,0.07829854637384415, |,0.07473566383123398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23253443837165833
pos,orig,34,4, only,5.4771409034729, for,0.2388661652803421, from,0.18407747149467468, of,0.12966136634349823, |,0.08492662757635117, where,0.024528639391064644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3379397299140692
pos,orig,34,5,",",0.3980487585067749, no,0.9607678055763245, without,0.013922530226409435, in,0.00796366948634386, and,0.001942912582308054, where,0.0016334070824086666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01376967504620552
pos,orig,34,6, plain,2.62335467338562,est,0.503478467464447, jane,0.2254621684551239, |,0.06066055968403816, and,0.05552200600504875, text,0.03299202769994736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1218847706913948
pos,orig,34,7, text,0.6452850103378296, no,0.9317704439163208, |,0.026761779561638832, format,0.008320407941937447, please,0.0038403139915317297,"
",0.0035250552464276552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025781999342143536
pos,orig,34,8,.,8.505513191223145, no,0.14569251239299774,不要,0.11959609389305115, don,0.050863686949014664, capital,0.029107701033353806, which,0.02078995853662491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6339500471949577
pos,orig,34,9, The,1.3092299699783325, capital,0.5299642086029053, city,0.44549560546875,city,0.002858751453459263, cities,0.0015131154796108603, Capital,0.0014730573166161776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018695261678658426
pos,orig,34,10, capital,0.4004825949668884, city,0.9423875212669373,city,0.03477922081947327, of,0.013537715189158916, cities,0.008790628984570503,城市的,0.0001291594235226512,城市,0.00010985393601004034, City,0.00010621729597914964,City,3.8881269574631006e-05,____,3.4210883313789964e-05, and,1.672398138907738e-05,这座城市,7.438376087520737e-06,城,7.205464953585761e-06, Cities,6.433314410969615e-06,cities,6.216056590346852e-06,of,3.834359631582629e-06, ____,3.7756406072730897e-06, capital,3.4484908155718585e-06, |,3.3002177133312216e-06,-city,2.601406777102966e-06, của,1.90493506124767e-06,2.3708687422185903e-05
pos,orig,34,11, of,3.7481961250305176,____,0.3544885218143463, the,0.315712571144104, ____,0.10771143436431885, ______,0.016608847305178642,​,0.012160902842879295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1933177225291729
pos,orig,34,12, Germany,2.3491857051849365, is,0.5512462258338928,____,0.1870330274105072,"
",0.12117394059896469,"

",0.060418978333473206, ____,0.014161704108119011, |,0.012672116048634052,".
",0.0075241150334477425,佬,0.0035994460340589285,是,0.002843225374817848,'s,0.0021592259872704744,是我的,0.0019498590845614672,".

",0.0018578717717900872, ...,0.0014878942165523767, -,0.0014468098524957895,柏林,0.0011322465725243092, �,0.0009378466638736427, can,0.0008119606645777822,"?

",0.0006899062427692115,t,0.0005788655253127217,",",0.0005564272869378328,0.0257183073554188
pos,orig,34,13, is,0.5589067935943604,____,0.9236485958099365, ____,0.04152803122997284, Berlin,0.015610124915838242,这座城市,0.009562904015183449,/is,0.00282716634683311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006823177682235837
pos,orig,34,14, called,1.7881304025650024, Berlin,0.4177548587322235,____,0.39333611726760864,柏林,0.12479749321937561, ____,0.047387126833200455,什么,0.008102173916995525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008622230030596256
pos,orig,34,15, simply,0.5377098321914673,____,0.9339407086372375, ____,0.037846244871616364, Berlin,0.006775984540581703, ',0.006610383279621601, _____,0.003444127971306443, ______,0.002421128563582897,-minded,0.0011991217033937573, by,0.0007600993849337101," """,0.0006723538972437382, “,0.0006182322977110744,…,0.0004803781339433044,_____,0.0003821560530923307,________,0.00032253246172331274,“,0.00031569262500852346, |,0.00016373592370655388, berlin,0.00015321715909522027,柏林,0.00015136180445551872,这座城市,0.0001434311707271263, Deutschland,0.00012639637861866504,coder,0.00011764102964662015,0.0033550721127539873
pos,orig,35,0,Give,10.902172088623047,1,0.11250565201044083,",",0.06926382333040237,2,0.06436873972415924,0,0.029369039461016655,3,0.02699628286063671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6974964626133442
pos,orig,35,1, the,6.94194221496582, step,0.11338528245687485,⽣,0.10805770009756088,�,0.08124258369207382,⼈,0.05229831114411354, name,0.028423253446817398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6165928691625595
pos,orig,35,2, city,0.8914925456047058,wide,0.7908519506454468,scape,0.1888767033815384, and,0.010226452723145485,‐,0.002666849410161376, name,0.0024629912804812193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004915052559226751
pos,orig,35,3, name,3.3800878524780273,____,0.2752128839492798,(s,0.16944964230060577, in,0.14080595970153809,及相关,0.11196199059486389, |,0.10101523995399475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2015542834997177
pos,orig,35,4, only,4.37437629699707, for,0.32726138830184937, from,0.25914937257766724, |,0.09814481437206268, of,0.04895589500665665,____,0.022984500974416733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24350402876734734
pos,orig,35,5,",",1.1763620376586914, no,0.831058144569397, without,0.05201836675405502, not,0.03725762665271759, in,0.03657478839159012, and,0.011665447615087032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03142562601715326
pos,orig,35,6, plain,2.46044921875,est,0.42570263147354126, jane,0.293166846036911, |,0.08543382585048676, and,0.06580153852701187,ly,0.04440591484308243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08548924326896667
pos,orig,35,7, text,1.1194027662277222, no,0.8421026468276978, |,0.07981809973716736, format,0.023365609347820282, without,0.0182791817933321,"
",0.006135600619018078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030298861674964428
pos,orig,35,8,.,9.463412284851074, no,0.06778667122125626,____,0.049783382564783096, |,0.04849473387002945,不要,0.03386569395661354,哪个,0.024859841912984848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7752096764743328
pos,orig,35,9, The,1.7076506614685059, capital,0.5463983416557312, city,0.388352632522583, first,0.006407427601516247, |,0.004574454855173826, most,0.004079677630215883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050187465734779835
pos,orig,35,10, capital,0.39540988206863403, city,0.9353244304656982,city,0.05517943203449249, cities,0.004741526208817959, of,0.004617311526089907,城市,6.0769569245167077e-05,城市的,3.362087954883464e-05,____,1.2729468835459556e-05, City,1.0038522304967046e-05, and,4.516120498010423e-06,City,4.046078174724244e-06,cities,1.6638107354083331e-06,这座城市,1.0203410738540697e-06, Cities,1.019629962684121e-06,of,9.734463901622803e-07,城,8.883935720405134e-07, |,8.302143896798952e-07, ____,7.612708827764436e-07,的城市,4.276969889360771e-07,-city,3.848268761430518e-07, مدينة,3.21180948503752e-07,3.288314474048093e-06
pos,orig,35,11, of,4.148676872253418,____,0.3687654435634613, ____,0.188857764005661, the,0.16492147743701935,贵州省,0.01382222305983305, ______,0.012117858044803143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25151523388922215
pos,orig,35,12, Germany,2.4399449825286865, is,0.4156804084777832,"
",0.1936599314212799,"

",0.17038679122924805,____,0.14642830193042755, |,0.02085130289196968,佬,0.014687508344650269,".
",0.008439612574875355, ____,0.004052781965583563,是我的,0.0029663201421499252,".

",0.002198442816734314, -,0.0021941049490123987,柏林,0.0012317370856180787, ...,0.001181519590318203,是,0.0009850513888522983,'s,0.0007911880384199321,"?

",0.0006718133809044957, today,0.0005809121066704392, �,0.0005463064298965037, known,0.0003776096855290234,"?
",0.00035018971539102495,0.011738165834685788
pos,orig,35,13, is,0.6092966794967651,____,0.9115592241287231, ____,0.04529738053679466, Berlin,0.020811444148421288,这座城市,0.013100676238536835,/is,0.005276267882436514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003955007065087557
pos,orig,35,14, called,1.6782525777816772,____,0.5800833702087402, Berlin,0.22548598051071167, ____,0.12065251916646957,柏林,0.059511952102184296,什么,0.006390630733221769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007875547278672457
