fact_key,fact_index,prompt_id,prompt_variant,layer,lens,p_top1,top1_token_id,top1_token_str,p_answer,answer_rank,kl_norm_vs_raw_bits
Japan→Tokyo,3,pos,orig,18,norm,0.0001247444306500256,5042, simply,1.2100331332476344e-05,13037,0.059452505219655616
Japan→Tokyo,3,pos,orig,18,raw,2.259997563669458e-05,5042, simply,9.436178515898064e-06,10505,0.059452505219655616
Japan→Tokyo,3,pos,orig,19,norm,9.46262662182562e-05,5042, simply,1.398756830894854e-05,7110,0.05111494753956184
Japan→Tokyo,3,pos,orig,19,raw,2.3526888980995864e-05,5042, simply,1.0321847184968647e-05,5908,0.05111494753956184
Japan→Tokyo,3,pos,orig,20,norm,9.72239431575872e-05,35511,tons,1.8221211576019414e-05,1998,0.05512073519671134
Japan→Tokyo,3,pos,orig,20,raw,2.3471542590414174e-05,5042, simply,1.2237616829224862e-05,1168,0.05512073519671134
Japan→Tokyo,3,pos,orig,21,norm,0.0001119782609748654,35511,tons,2.343619598832447e-05,443,0.04734994634253595
Japan→Tokyo,3,pos,orig,21,raw,2.6273648472852074e-05,364, ',1.4501241821562871e-05,321,0.04734994634253595
Japan→Tokyo,3,pos,orig,22,norm,0.00011266192450420931,35511,tons,2.9911820092820562e-05,152,0.05706692312062192
Japan→Tokyo,3,pos,orig,22,raw,3.3887838071677834e-05,5042, simply,1.846283339546062e-05,94,0.05706692312062192
Japan→Tokyo,3,pos,orig,23,norm,0.0001018534749164246,35511,tons,3.308925442979671e-05,87,0.05141033311687655
Japan→Tokyo,3,pos,orig,23,raw,3.6293018638389185e-05,5042, simply,2.1056222976767458e-05,78,0.05141033311687655
Japan→Tokyo,3,pos,orig,24,norm,8.711292321095243e-05,35511,tons,3.461348751443438e-05,65,0.06515111810924774
Japan→Tokyo,3,pos,orig,24,raw,5.350468200049363e-05,115235, in,2.4980594389489852e-05,76,0.06515111810924774
Japan→Tokyo,3,pos,orig,25,norm,0.00013690358900930732,27286, Tokyo,0.00013690358900930732,1,0.05016147034872059
Japan→Tokyo,3,pos,orig,25,raw,6.896483682794496e-05,27286, Tokyo,6.896483682794496e-05,1,0.05016147034872059
Japan→Tokyo,3,pos,orig,26,norm,0.0001645176816964522,27286, Tokyo,0.0001645176816964522,1,0.06379124591441768
Japan→Tokyo,3,pos,orig,26,raw,0.00011089443432865664,27286, Tokyo,0.00011089443432865664,1,0.06379124591441768
Japan→Tokyo,3,pos,orig,27,norm,0.00019643743871711195,27286, Tokyo,0.00019643743871711195,1,0.08461531373968234
Japan→Tokyo,3,pos,orig,27,raw,0.00014352373545989394,27286, Tokyo,0.00014352373545989394,1,0.08461531373968234
Japan→Tokyo,3,pos,orig,28,norm,0.000118900032248348,27286, Tokyo,0.000118900032248348,1,0.09576952803319745
Japan→Tokyo,3,pos,orig,28,raw,0.00017604202730581164,115235, in,0.00011424302647355944,4,0.09576952803319745
Japan→Tokyo,3,pos,orig,29,norm,0.00019723986042663455,27286, Tokyo,0.00019723986042663455,1,0.1015718249634285
Japan→Tokyo,3,pos,orig,29,raw,0.00034492567647248507,115235, in,0.00020516135555226356,4,0.1015718249634285
Japan→Tokyo,3,pos,orig,30,norm,0.00012919053551740944,2442,-t,0.00010724314779508859,5,0.18613751095942124
Japan→Tokyo,3,pos,orig,30,raw,0.0009802615968510509,115235, in,0.00022990608704276383,16,0.18613751095942124
Japan→Tokyo,3,pos,orig,31,norm,0.0001019735645968467,330," """,8.424945553997532e-05,2,0.3855597357934147
Japan→Tokyo,3,pos,orig,31,raw,0.0014247308718040586,35047,"..
",0.00043958763126283884,16,0.3855597357934147
Japan→Tokyo,3,pos,orig,32,norm,0.552834153175354,27286, Tokyo,0.552834153175354,1,5.777200619877864
Japan→Tokyo,3,pos,orig,32,raw,0.006302874069660902,27286, Tokyo,0.006302874069660902,1,5.777200619877864
Japan→Tokyo,3,pos,no_filler,14,norm,0.00015965588681865484,109153,№№,9.153322935162578e-06,34663,0.09720738898573596
Japan→Tokyo,3,pos,no_filler,14,raw,1.366117339784978e-05,63075,'gc,8.106640052574221e-06,38684,0.09720738898573596
Japan→Tokyo,3,pos,no_filler,15,norm,8.710702240932733e-05,124498,надлеж,8.800425348454155e-06,38570,0.07191010615610803
Japan→Tokyo,3,pos,no_filler,15,raw,1.2739714293275028e-05,63075,'gc,7.992034625203814e-06,48470,0.07191010615610803
Japan→Tokyo,3,pos,no_filler,16,norm,0.0001244518207386136,124498,надлеж,8.291940503113437e-06,45032,0.07974914525038676
Japan→Tokyo,3,pos,no_filler,16,raw,1.3680793927051127e-05,124498,надлеж,7.969924809003714e-06,50314,0.07974914525038676
Japan→Tokyo,3,pos,no_filler,17,norm,5.668767335009761e-05,124498,надлеж,1.156217149400618e-05,14685,0.06036081546681402
Japan→Tokyo,3,pos,no_filler,17,raw,1.452866035833722e-05,5042, simply,8.730248737265356e-06,20349,0.06036081546681402
Japan→Tokyo,3,pos,no_filler,18,norm,5.533643707167357e-05,80928, McMahon,1.5409066691063344e-05,4202,0.05919311238649178
Japan→Tokyo,3,pos,no_filler,18,raw,1.6021886040107347e-05,6864, capital,9.87589100986952e-06,5322,0.05919311238649178
Japan→Tokyo,3,pos,no_filler,19,norm,5.7780056522460654e-05,5042, simply,1.7532242054585367e-05,2261,0.055665683723801505
Japan→Tokyo,3,pos,no_filler,19,raw,1.8126427676179446e-05,5042, simply,1.0929796189884655e-05,2090,0.055665683723801505
Japan→Tokyo,3,pos,no_filler,20,norm,7.01739190844819e-05,87991,.datatables,3.897599162883125e-05,31,0.05830646120442642
Japan→Tokyo,3,pos,no_filler,20,raw,2.097025208058767e-05,6864, capital,1.6045923985075206e-05,20,0.05830646120442642
Japan→Tokyo,3,pos,no_filler,21,norm,8.318362961290404e-05,6864, capital,4.458293551579118e-05,19,0.04932167906455749
Japan→Tokyo,3,pos,no_filler,21,raw,2.6117977540707216e-05,6864, capital,1.8715627447818406e-05,14,0.04932167906455749
Japan→Tokyo,3,pos,no_filler,22,norm,9.884753671940416e-05,6864, capital,6.797261448809877e-05,3,0.056212239213785674
Japan→Tokyo,3,pos,no_filler,22,raw,3.388411641935818e-05,6864, capital,2.6509813324082643e-05,3,0.056212239213785674
Japan→Tokyo,3,pos,no_filler,23,norm,8.198417344829068e-05,6864, capital,7.622000703122467e-05,2,0.0493920898367123
Japan→Tokyo,3,pos,no_filler,23,raw,3.411459329072386e-05,6864, capital,3.082999319303781e-05,2,0.0493920898367123
Japan→Tokyo,3,pos,no_filler,24,norm,0.00011130553320981562,6864, capital,8.446045831078663e-05,2,0.05794040688098061
Japan→Tokyo,3,pos,no_filler,24,raw,5.022061668569222e-05,115235, in,3.947268851334229e-05,4,0.05794040688098061
Japan→Tokyo,3,pos,no_filler,25,norm,0.0002465211146045476,27286, Tokyo,0.0002465211146045476,1,0.04284795380367128
Japan→Tokyo,3,pos,no_filler,25,raw,8.727053500479087e-05,27286, Tokyo,8.727053500479087e-05,1,0.04284795380367128
Japan→Tokyo,3,pos,no_filler,26,norm,0.00024396830121986568,27286, Tokyo,0.00024396830121986568,1,0.054011823310694984
Japan→Tokyo,3,pos,no_filler,26,raw,0.000129443928017281,27286, Tokyo,0.000129443928017281,1,0.054011823310694984
Japan→Tokyo,3,pos,no_filler,27,norm,0.00030096471891738474,27286, Tokyo,0.00030096471891738474,1,0.06828441090628103
Japan→Tokyo,3,pos,no_filler,27,raw,0.0001671171630732715,27286, Tokyo,0.0001671171630732715,1,0.06828441090628103
Japan→Tokyo,3,pos,no_filler,28,norm,0.00015457735571544617,27286, Tokyo,0.00015457735571544617,1,0.08590394749585033
Japan→Tokyo,3,pos,no_filler,28,raw,0.00022704631555825472,115235, in,0.00012540514580905437,4,0.08590394749585033
Japan→Tokyo,3,pos,no_filler,29,norm,0.00022098702902439982,27286, Tokyo,0.00022098702902439982,1,0.09379715575069301
Japan→Tokyo,3,pos,no_filler,29,raw,0.00044250799692235887,115235, in,0.000195518703549169,5,0.09379715575069301
Japan→Tokyo,3,pos,no_filler,30,norm,0.0001282498415093869,27286, Tokyo,0.0001282498415093869,1,0.21263872608966722
Japan→Tokyo,3,pos,no_filler,30,raw,0.001648088451474905,115235, in,0.0002446781436447054,17,0.21263872608966722
Japan→Tokyo,3,pos,no_filler,31,norm,9.343778219772503e-05,27286, Tokyo,9.343778219772503e-05,1,0.4227014960347113
Japan→Tokyo,3,pos,no_filler,31,raw,0.0019684063736349344,35047,"..
",0.0004259452398400754,17,0.4227014960347113
Japan→Tokyo,3,pos,no_filler,32,norm,0.8015135526657104,27286, Tokyo,0.8015135526657104,1,6.663312335363141
Japan→Tokyo,3,pos,no_filler,32,raw,0.004220595117658377,27286, Tokyo,0.004220595117658377,1,6.663312335363141
Canada→Ottawa,4,pos,orig,16,norm,8.633943798486143e-05,5042, simply,9.612796020519454e-06,29503,0.06848580796489921
Canada→Ottawa,4,pos,orig,16,raw,1.626258199394215e-05,5042, simply,8.491807420796249e-06,24876,0.06848580796489921
Canada→Ottawa,4,pos,orig,17,norm,8.791356958681718e-05,5042, simply,1.1369001185812522e-05,16460,0.06297294708715459
Canada→Ottawa,4,pos,orig,17,raw,1.7455629858886823e-05,5042, simply,9.051388587977272e-06,12777,0.06297294708715459
Canada→Ottawa,4,pos,orig,18,norm,0.00015053867537062615,5042, simply,1.577860712131951e-05,3969,0.060887598326406805
Canada→Ottawa,4,pos,orig,18,raw,2.3740636606817134e-05,5042, simply,1.0535471119510476e-05,2074,0.060887598326406805
Canada→Ottawa,4,pos,orig,19,norm,0.00011160504800500348,5042, simply,2.251125442853663e-05,542,0.0530346985053601
Canada→Ottawa,4,pos,orig,19,raw,2.460180076013785e-05,5042, simply,1.284164591197623e-05,254,0.0530346985053601
Canada→Ottawa,4,pos,orig,20,norm,0.00011927073501283303,35511,tons,2.3501537725678645e-05,545,0.05730810191616781
Canada→Ottawa,4,pos,orig,20,raw,2.5643588742241263e-05,364, ',1.381451147608459e-05,214,0.05730810191616781
Canada→Ottawa,4,pos,orig,21,norm,0.00013426895020529628,35511,tons,3.5309098166180775e-05,40,0.04891087163068247
Canada→Ottawa,4,pos,orig,21,raw,2.7996022254228592e-05,364, ',1.7847412891569547e-05,24,0.04891087163068247
Canada→Ottawa,4,pos,orig,22,norm,0.0001585435966262594,35511,tons,3.796507735387422e-05,47,0.05873945977472057
Canada→Ottawa,4,pos,orig,22,raw,3.4209904697490856e-05,5042, simply,2.099306402669754e-05,36,0.05873945977472057
Canada→Ottawa,4,pos,orig,23,norm,0.0001488532143412158,35511,tons,4.695328971138224e-05,13,0.0522207153677421
Canada→Ottawa,4,pos,orig,23,raw,4.018955587525852e-05,123684,واء,2.5878945962176658e-05,28,0.0522207153677421
Canada→Ottawa,4,pos,orig,24,norm,0.00012583029456436634,35511,tons,9.630036947783083e-05,3,0.0660528446455528
Canada→Ottawa,4,pos,orig,24,raw,5.5515363783342764e-05,115235, in,4.713467205874622e-05,6,0.0660528446455528
Canada→Ottawa,4,pos,orig,25,norm,0.00033176582655869424,7008, Canada,0.0002688874665182084,2,0.05299839941711237
Canada→Ottawa,4,pos,orig,25,raw,0.00010716160613810644,7008, Canada,0.0001014288209262304,2,0.05299839941711237
Canada→Ottawa,4,pos,orig,26,norm,0.00031133441370911896,33266, Ottawa,0.00031133441370911896,1,0.06921347193515759
Canada→Ottawa,4,pos,orig,26,raw,0.00016652411432005465,33266, Ottawa,0.00016652411432005465,1,0.06921347193515759
Canada→Ottawa,4,pos,orig,27,norm,0.00020671082893386483,33266, Ottawa,0.00020671082893386483,1,0.09473374102054483
Canada→Ottawa,4,pos,orig,27,raw,0.00015492422971874475,115235, in,0.0001375363499391824,2,0.09473374102054483
Canada→Ottawa,4,pos,orig,28,norm,0.00022407002688851207,33266, Ottawa,0.00022407002688851207,1,0.10847358548279412
Canada→Ottawa,4,pos,orig,28,raw,0.00021605884830933064,115235, in,0.0001858538598753512,2,0.10847358548279412
Canada→Ottawa,4,pos,orig,29,norm,0.00032198397093452513,33266, Ottawa,0.00032198397093452513,1,0.11551636102695156
Canada→Ottawa,4,pos,orig,29,raw,0.000436690344940871,115235, in,0.000279165746178478,4,0.11551636102695156
Canada→Ottawa,4,pos,orig,30,norm,0.000255222141277045,33266, Ottawa,0.000255222141277045,1,0.2046209379021058
Canada→Ottawa,4,pos,orig,30,raw,0.0012711354065686464,115235, in,0.000529323355294764,5,0.2046209379021058
Canada→Ottawa,4,pos,orig,31,norm,0.0001642495917622,33266, Ottawa,0.0001642495917622,1,0.4907013293983928
Canada→Ottawa,4,pos,orig,31,raw,0.002386533422395587,4194, ,0.0009270451846532524,8,0.4907013293983928
Canada→Ottawa,4,pos,orig,32,norm,0.6027851104736328,33266, Ottawa,0.6027851104736328,1,5.410236078252363
Canada→Ottawa,4,pos,orig,32,raw,0.009334293194115162,33266, Ottawa,0.009334293194115162,1,5.410236078252363
Canada→Ottawa,4,pos,no_filler,13,norm,0.00011172639642609283,124498,надлеж,1.0447964086779393e-05,22547,0.0938281663724267
Canada→Ottawa,4,pos,no_filler,13,raw,1.2201985555293504e-05,63075,'gc,8.446673746220767e-06,19084,0.0938281663724267
Canada→Ottawa,4,pos,no_filler,14,norm,0.00014745350927114487,109153,№№,1.070284633897245e-05,20982,0.09516346117155691
Canada→Ottawa,4,pos,no_filler,14,raw,1.263388548977673e-05,63075,'gc,8.471096407447476e-06,18837,0.09516346117155691
Canada→Ottawa,4,pos,no_filler,15,norm,8.837788482196629e-05,124498,надлеж,1.0339343134546652e-05,22614,0.0715281273140839
Canada→Ottawa,4,pos,no_filler,15,raw,1.2669236639339942e-05,124498,надлеж,8.498149327351712e-06,22549,0.0715281273140839
Canada→Ottawa,4,pos,no_filler,16,norm,0.00012206117389723659,124498,надлеж,7.719520908722188e-06,53666,0.08144961833633495
Canada→Ottawa,4,pos,no_filler,16,raw,1.3339101315068547e-05,36928,.LoggerFactory,7.953976819408126e-06,51307,0.08144961833633495
Canada→Ottawa,4,pos,no_filler,17,norm,7.089279097272083e-05,124498,надлеж,1.2190997040306684e-05,11944,0.06333177276480632
Canada→Ottawa,4,pos,no_filler,17,raw,1.3908615073887631e-05,5042, simply,9.21127139008604e-06,9220,0.06333177276480632
Canada→Ottawa,4,pos,no_filler,18,norm,6.883262540213764e-05,124498,надлеж,2.6898975193034858e-05,219,0.062058257358540744
Canada→Ottawa,4,pos,no_filler,18,raw,1.662517388467677e-05,80637, federally,1.2553480701171793e-05,84,0.062058257358540744
Canada→Ottawa,4,pos,no_filler,19,norm,7.353364344453439e-05,124498,надлеж,4.082466330146417e-05,22,0.058189889213888464
Canada→Ottawa,4,pos,no_filler,19,raw,1.7868258510134183e-05,80637, federally,1.5615951269865036e-05,8,0.058189889213888464
Canada→Ottawa,4,pos,no_filler,20,norm,9.450937795918435e-05,124498,надлеж,4.3890438973903656e-05,25,0.06288125883641336
Canada→Ottawa,4,pos,no_filler,20,raw,1.898187656479422e-05,7008, Canada,1.75074819708243e-05,7,0.06288125883641336
Canada→Ottawa,4,pos,no_filler,21,norm,8.480057294946164e-05,33266, Ottawa,8.480057294946164e-05,1,0.05387261410373722
Canada→Ottawa,4,pos,no_filler,21,raw,2.5962288418668322e-05,33266, Ottawa,2.5962288418668322e-05,1,0.05387261410373722
Canada→Ottawa,4,pos,no_filler,22,norm,0.00012493548274505883,6864, capital,7.714314415352419e-05,3,0.062036125341157836
Canada→Ottawa,4,pos,no_filler,22,raw,3.6374553019413725e-05,6864, capital,2.9195800379966386e-05,2,0.062036125341157836
Canada→Ottawa,4,pos,no_filler,23,norm,0.0001240905257873237,6864, capital,0.0001083871247828938,2,0.055652725905950565
Canada→Ottawa,4,pos,no_filler,23,raw,4.178008748567663e-05,6864, capital,3.942325565731153e-05,2,0.055652725905950565
Canada→Ottawa,4,pos,no_filler,24,norm,0.0002620031882543117,33266, Ottawa,0.0002620031882543117,1,0.06165867716709237
Canada→Ottawa,4,pos,no_filler,24,raw,8.988061745185405e-05,33266, Ottawa,8.988061745185405e-05,1,0.06165867716709237
Canada→Ottawa,4,pos,no_filler,25,norm,0.0006507001235149801,33266, Ottawa,0.0006507001235149801,1,0.04510799125480405
Canada→Ottawa,4,pos,no_filler,25,raw,0.00018795470532495528,33266, Ottawa,0.00018795470532495528,1,0.04510799125480405
Canada→Ottawa,4,pos,no_filler,26,norm,0.0007425395306199789,33266, Ottawa,0.0007425395306199789,1,0.05492564775159668
Canada→Ottawa,4,pos,no_filler,26,raw,0.00032881813240237534,33266, Ottawa,0.00032881813240237534,1,0.05492564775159668
Canada→Ottawa,4,pos,no_filler,27,norm,0.0004875106969848275,33266, Ottawa,0.0004875106969848275,1,0.07126803580140094
Canada→Ottawa,4,pos,no_filler,27,raw,0.0002621308376546949,33266, Ottawa,0.0002621308376546949,1,0.07126803580140094
Canada→Ottawa,4,pos,no_filler,28,norm,0.0003944712516386062,33266, Ottawa,0.0003944712516386062,1,0.085072131907121
Canada→Ottawa,4,pos,no_filler,28,raw,0.00029774283757433295,33266, Ottawa,0.00029774283757433295,1,0.085072131907121
Canada→Ottawa,4,pos,no_filler,29,norm,0.0007103190291672945,33266, Ottawa,0.0007103190291672945,1,0.09207831814230738
Canada→Ottawa,4,pos,no_filler,29,raw,0.0005602622986771166,33266, Ottawa,0.0005602622986771166,1,0.09207831814230738
Canada→Ottawa,4,pos,no_filler,30,norm,0.00040521289338357747,33266, Ottawa,0.00040521289338357747,1,0.21094119283215723
Canada→Ottawa,4,pos,no_filler,30,raw,0.0013142565730959177,115235, in,0.001125785754993558,3,0.21094119283215723
Canada→Ottawa,4,pos,no_filler,31,norm,0.00016836317081470042,33266, Ottawa,0.00016836317081470042,1,0.44140344843314844
Canada→Ottawa,4,pos,no_filler,31,raw,0.0021303207613527775,35047,"..
",0.0009737185318954289,5,0.44140344843314844
Canada→Ottawa,4,pos,no_filler,32,norm,0.8574999570846558,33266, Ottawa,0.8574999570846558,1,5.573041734865133
Canada→Ottawa,4,pos,no_filler,32,raw,0.011578158475458622,33266, Ottawa,0.011578158475458622,1,5.573041734865133
,,ctl,orig,12,norm,3.574088623281568e-05,35511,tons,9.672379746916704e-06,26931,0.05612836542474302
,,ctl,orig,12,raw,1.0883641152759083e-05,35511,tons,8.430291927652434e-06,18438,0.05612836542474302
,,ctl,orig,13,norm,4.904641173197888e-05,83390, ifndef,1.0244283657812048e-05,23878,0.08258702559781614
,,ctl,orig,13,raw,1.1174506653333083e-05,83196, IReadOnly,8.536814675608184e-06,15298,0.08258702559781614
,,ctl,orig,14,norm,6.668905552942306e-05,35511,tons,8.46067450765986e-06,43760,0.08284718160399317
,,ctl,orig,14,raw,1.263006379303988e-05,5042, simply,8.095946213870775e-06,40512,0.08284718160399317
,,ctl,orig,15,norm,7.656441448489204e-05,5042, simply,1.5286914276657626e-05,4113,0.07098260372000491
,,ctl,orig,15,raw,1.4420499610423576e-05,5042, simply,9.475170372752473e-06,2884,0.07098260372000491
,,ctl,orig,16,norm,7.518649363191798e-05,5042, simply,1.3087636034470052e-05,8804,0.06596414459337031
,,ctl,orig,16,raw,1.5765153875690885e-05,5042, simply,9.411669452674687e-06,4919,0.06596414459337031
,,ctl,orig,17,norm,7.468816329492256e-05,35511,tons,2.3157757823355496e-05,319,0.06010883938546865
,,ctl,orig,17,raw,1.5904846804914996e-05,5042, simply,1.1308360626571812e-05,182,0.06010883938546865
,,ctl,orig,18,norm,0.00010512806329643354,5042, simply,2.6704998163040727e-05,196,0.05903932227541556
,,ctl,orig,18,raw,2.1336119971238077e-05,5042, simply,1.2788632375304587e-05,76,0.05903932227541556
,,ctl,orig,19,norm,9.142005001194775e-05,364, ',2.998358104377985e-05,85,0.049367942397639586
,,ctl,orig,19,raw,2.339038474019617e-05,364, ',1.436092315998394e-05,59,0.049367942397639586
,,ctl,orig,20,norm,0.00011641821765806526,35511,tons,4.824232019018382e-05,5,0.05441540209877593
,,ctl,orig,20,raw,2.6369958504801616e-05,364, ',1.856523704191204e-05,6,0.05441540209877593
,,ctl,orig,21,norm,0.00010846694931387901,35511,tons,6.688526627840474e-05,3,0.046868394920120085
,,ctl,orig,21,raw,2.7576459615374915e-05,364, ',2.4331031454494223e-05,2,0.046868394920120085
,,ctl,orig,22,norm,0.00011865266424138099,35511,tons,7.186564471339807e-05,2,0.05976267593048669
,,ctl,orig,22,raw,2.9410311981337145e-05,12366, Paris,2.9410311981337145e-05,1,0.05976267593048669
,,ctl,orig,23,norm,0.00010040928464150056,35511,tons,8.85524059413001e-05,2,0.053974701930397814
,,ctl,orig,23,raw,3.800634658546187e-05,123684,واء,3.6348395951790735e-05,2,0.053974701930397814
,,ctl,orig,24,norm,0.0001096768828574568,12366, Paris,0.0001096768828574568,1,0.07166214479476875
,,ctl,orig,24,raw,6.42390878056176e-05,115235, in,5.167956987861544e-05,4,0.07166214479476875
,,ctl,orig,25,norm,0.0005789546412415802,12366, Paris,0.0005789546412415802,1,0.05714021460217867
,,ctl,orig,25,raw,0.0001815052528399974,12366, Paris,0.0001815052528399974,1,0.05714021460217867
,,ctl,orig,26,norm,0.0006852336227893829,12366, Paris,0.0006852336227893829,1,0.0719350651383145
,,ctl,orig,26,raw,0.00031025323551148176,12366, Paris,0.00031025323551148176,1,0.0719350651383145
,,ctl,orig,27,norm,0.0006794832879677415,12366, Paris,0.0006794832879677415,1,0.09447491787991198
,,ctl,orig,27,raw,0.0003626437101047486,12366, Paris,0.0003626437101047486,1,0.09447491787991198
,,ctl,orig,28,norm,0.0004814359126612544,12366, Paris,0.0004814359126612544,1,0.11116201828108153
,,ctl,orig,28,raw,0.00038661633152514696,12366, Paris,0.00038661633152514696,1,0.11116201828108153
,,ctl,orig,29,norm,0.00035848826519213617,12366, Paris,0.00035848826519213617,1,0.11695489916117785
,,ctl,orig,29,raw,0.0004594480851665139,115235, in,0.0003608795232139528,4,0.11695489916117785
,,ctl,orig,30,norm,0.00033104667090810835,12366, Paris,0.00033104667090810835,1,0.19795403044140902
,,ctl,orig,30,raw,0.0012289319420233369,115235, in,0.0006865678005851805,4,0.19795403044140902
,,ctl,orig,31,norm,0.00021551561076194048,12366, Paris,0.00021551561076194048,1,0.4533003913022459
,,ctl,orig,31,raw,0.002145590027794242,90578,"…
",0.0017140837153419852,3,0.4533003913022459
,,ctl,orig,32,norm,0.5186523795127869,12366, Paris,0.5186523795127869,1,5.2800692891203385
,,ctl,orig,32,raw,0.008429444395005703,12366, Paris,0.008429444395005703,1,5.2800692891203385
